business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
6oRAC4uyJCsJl1X0WZpVSA,5/1/2010,j2Eno7wxttUkoeClhctwkQ,4,"The place is nothing special, you can even think there is nothing going on there as it is almost hidden. Once you are in, you still won't believe there is something worthy. Sit and try one of their gyros, hummus or the vegetarian combo! All tasty and well served. After that you can check and buy some interesting to impress your friends next time!",review,LqgGgWi3FLHBViX9tmZ9sw,1,1,0
UxvOXcoCRFRAVhRB0D9imw,1/16/2011,smnXvsjJNqsCvEGbaNxulQ,5,"One of my favorite brunch spots.  Not the cheapest, but you come here to admire the Arcadia families/couples coming into have brunch.  There is sometimes a wait but it is worth it.  I have a hard time deciding between the lunch salads and breakfast.  I usually cave and get the french toast or ginormous belgian waffle.  Parking is plentiful but it is on a weird corner in the strip mall, if you are going, look for cork and cleaver.",review,vhxFLqRok6r-D_aQz0s-JQ,0,1,0
rZbHg4ACfN3iShdsT47WKQ,3/19/2012,QGfkgls44HbbrPDTR_ct2Q,5,"Seriously.  I seldom give 5 stars, but it deserves at least this much.
If it wasn't for the location and the super scary after dinner club scene, I would go every.single.day.

Truly one the best BBQ places in greater Phoenix.  My mouth is watering as I'm thinking about the Hog Heaven special.  In fact, my puppies mouths are watering too.  Decent prices, giant selection.  One of those places where the early cowboys of the SW would appreciate.  
 
If you are a cracker family, I suggest going super early, like super early bird special early , like when the snow birds come out for the senior special early, because after dusk, the whole place transforms into a pulsating super loud, super dicey Mexican Dance Club, and the blue hairs are sure to have a coronary attack after indulging in such a  lipid laden meal as they attempt to make their way out of the Club.  
 
Ah the sacrifice for decent BBQ....",review,die-1gtgzw5KcyUjKo-VSg,1,1,1
heszpsyNiT3i8MEOk04sUw,8/30/2012,PQRwGcpCCVYVIdluLmn0gA,5,"I live in two cities in two different states and travel back and forth each month.  I tend to use services where I find them and haven't really found a  really great barbershop in the last three years.  While I was in Anthem this week, I decided to give Vs Barbershop at Happy Valley Road a try.  I rarely use chains and prefer a more intimate and personal hair stylist, but I was pleasantly surprised this time.  I was able to make my appoinmtnt online and choose the services I wanted to have with the haircut--very efficient.  I didn't know any of the barbers, so I just let the shop (?software) choose one.  I was treated to a superb haircut, a very satisfying shave, and a facial mask and massage.  My barber, Manuel, was precise, experienced, and he went about his business with style. I cannot imagine how many hot towels he used but I would not want their laundry bill. Finally, Manuel washed my hair AFTER the cut, which makes all the difference for the rest of the day. The overall experience was excellent and I am sure to return the next time I am in town.  Yes, the package was pricey but the haircut was standard price for this type of service. This is no Supercuts or Hair Salon--trust me on that.  If you are looking for that old style Barber experience with more than just a clipped head, please give Vs a try.  By the way, it is just behind Paradise Bakery in The Shops at Norterra.",review,TLxb5zxzXO-Y0bFB__i53g,0,1,0
7tTK3VPlFtBGBHm8-LZIUg,8/24/2012,pX2ROPQLKnnnEU86JunAHA,5,"Awesome place!! EXCELLENT food/apps(try the bleu cheese figs)! Ask for Dizzy Dre, he's AWSOME and listens to your likes and customizes drinks for you!! Very patient with women!! ;)",review,q9U8zvkHbEkMCABvBkQByQ,0,3,1
sDGjlZV3SqYGWG9BO4ZpMA,4/8/2012,pmOExg5ab56RZjG0K6mJPw,1,I got my nails done there last Thursday for the first and last time. I would never ever go back there. The man who did my nails burnt two of my fingers really bad. The place was dirty and messy and talk about noisy he asked me to many personal questions. To top it off he answered his cell phone and talked on it about 10mins all load and on speaker phone . So rude and bad customer service. It might be a little cheaper there but as the saying goes u get what u pay for!!!!!!!,review,3xLRUt8wYKwkqE68Inz3uA,0,0,0
J-c25QK8xBqv1P-huUkoTQ,7/4/2012,-DkKPO2kj-6tobkQU3CU4A,5,"Do not bother going anywhere else. This is the place to go for laser. No contracts, easy to get appointments, very reasonable. The staff is fantastic, every one of them. I usually go to Kristen, but all others are as equally friendly and competent. Location is very convenient also. I have looked, and I have received many groupon and living social offers from other places, but I never bothered. This is the one.",review,_nKsyDUIdoTimDPM9aG23w,0,0,0
3u7-xGwUKyGHkSexwBd9Wg,3/6/2011,ALs-zIMXcUrH50Y-CaSMYA,5,"I realize L&L is a chain, but I love their food. My favorites are the Loco Moco and the BBQ Chicken. I also enjoy their haupia-filled donuts. The family that runs this place is very friendly and do a great job in making sure you will enjoy your meal. Go there.",review,AZ8NDHmLWdZGzvMtZXzjkA,0,0,0
cN6aBxe2mQvrQlzk26LyRQ,9/14/2009,VH3eXyerwSofqISU5KqZzw,4,"This review is for the bar ONLY! 

First time I came in here it was packed to this gills, and no where to sit so we left.. Next!

Second time I came here I met 2 of the strangest old women I've ever encountered who tried to reel me into a marketing scam, wouldn't shut up about how lovely I was and how both of them wanted me as their daughter, then performed Reiki on me and my friend, waving their hands all around us eyes closed and chanting.. in front of the everyone. I couldn't help but bust out in laughter. Bartender laughed too, then poured more bourbon in my glass and winked.

I really liked this place aside from the geriatric nonsense. Great vibe & I loved the entrance, you walk right through the kitchen and can observe the chefs working their magic. The interior is dark and sexy, with some of the coolest wallpaper I've ever seen.

I am hoping to write an update soon, because I desperately want to try the steak that I have heard so much about, but $60 for dinner is a little out of my budget, thanks to our economical crisis and being unemployed. *sigh*",review,v5k-__wHo2xPI25WO-dcQA,4,5,7
UUssRgBCO_riWg3chbv9Zg,4/28/2012,BMJMZDdmWR8Qhf6J64XMeA,3,"Huge portions of delicious pulled pork, perfect coleslaw, ice cold drinks, plenty of TVs, and friendly staff make this a fun place you should try!  Ohhhh yeah, be sure to use the Yelp check in deal for a free desert!  We went with the Death by Chocolate!  It is built for two and ohhh so delicious! 

However, I am only going with three stars due to limited BBQ meat selection compared to the others in town, limited cramped parking, and dirty paper menus.",review,n1KWJCpVeoTrzcN9iATfKA,0,1,0
muCl5p-9ut1sY0aKeUeRhw,9/26/2009,TFOQStpfdozOP7Xy4y3nVA,4,"When one course of a meal is so significantly better than the rest of it, it's hard to write a balanced review.  I went down to Cheuvront with a few friends for Restaurant Week.  The place is tiny, very relaxed-hip looking, and right on Central Ave.  While the place doesn't have any distinct look or theme going on, there was a movie with french subtitles playing on a screen next to the dining area so...I guess it's supposed to be French.  They have wine and cheese too, so, yeah, probably French.

So the meal didn't start out so great.  The spinach salad came out to me on a dirty place.  Sure, it's a restaurant.  I know other people use the same plates and silverware I'm using, but things like that, especially when noticed, are off-putting.  Unfortunately, the ahi tuna that followed was also overdone.  Not in a bad way, and I almost didn't notice through the thick peppercorn crusting, but when it was pointed out, I was a little disappointed.

That was when they pulled out dessert.

I'm not a sweets person.  I don't know that I've ever been.  Give me spicy or savory 10 times out of 10 over any kind of sweet-tasting anything.  Although my dentist might argue evidence to the contrary, I really just don't have a sweet tooth.  That being said, I wanted to die and be entombed in the citrus flan that was put in front of me.  I wanted to lick the plate clean and then go back to the kitchen and demand they fill my pockets, one with the smooth, creamy, more-like-custard-than-flan flan and the other with the wonderfully sweet and subtle citrus sauce they coated the dish with.  I'd also probably ask for some of the figs and berries to be put in a doggie bag.

I have never, in my entire life, enjoyed a dessert as much as this one.  I would happily drive the 20-plus minutes downtown just to have this again.

Before I forget or the keyboard shorts out from me drooling, the wine selection here is also amazing.  I didn't take time to look at the whole thing, but I think most wine connoisseurs would be happy here.

While it was a mixed bag, the place certainly deserves another trip.  I can see (if I had a real life, not one that consisted solely of studying) sitting out on their patio, enjoying Phoenix, and making a dent in their wine and cheese stocks.",review,lczLjHO7zIhrmSlOXI3ohg,1,1,1
mhQCxOiqp03qnhGRTtPduw,3/24/2011,mlg4QXm6F9RoRGqjHIRx3w,5,This is my favorite pho joint in all of Arizona. I have been to about 17 from flagstaff to mesa to central and Tucson! The owners are so welcoming and very proud of their business and it shows! The place is always clean and the bathrooms are immaculate! I always order pho Tai and water.. But I've had both their egg rolls and spring rolls both excellent! I love the broth! It's true pho broth.. It's not the beef bullion cubes other place use and you can defiantly taste the difference! The sprouts are the cleanest I have ever seen! I love this pho place ...  try the greatest pho in Arizona!,review,FXbDtMtmR3zF50ljxeQueA,0,0,0
8o-NLKy_XfbJtqljX9XLCA,6/25/2011,hveo5L8uwJPGQgr9pt56aw,5,"I have been visiting Mrs. White's going on 30 years, but after looking up the phone number this afternoon to verify if they were open and still had fried chicken, my wife started reading some of the reviews following a recent Food Network recommendation - I almost got cold feet.

Good thing I didn't. The food is as awesome as ever. The service is much as it has always been. Be forewarned, trendy restaurant goers, who glom onto TV reviews, Mrs. White's is not trendy; there are no bubbly fresh blonde girls waiting to seat you. The service is matter of fact, no goofing around, you must get to the business of ordering and pretend you know what you are doing - this is the way it has always been at Mrs. White's. If you are looking for others to pamper you, this is not the place for that. Mrs. White's is where you go to pamper your indulgence for perfect soul food. If you want Scottsdale ambiance, again, this joint won't work for you.

When you go, be prepared that not all dishes may be on the menu during your visit. There are no corporate owned semi-trailers that deliver two tons of food every other day. This is a small and very cramped operation that makes homemade food for those who know how to appreciate it. In these days of flash frozen prepared dishes that are uniform from visit to visit at chain restaurants, this food is made in a tiny hot kitchen. If they run out of your favorite dish that has been cooking for hours prior to your arrival, there is no way they can whip up another pot of green beans and potatoes in 20 minutes. 

I often call ahead to verify if they have what I want because years ago it was not uncommon that by 12:30 they would be out of half of everything on the menu, which was OK because if forced me to try new things Back then, Mrs. White's was open Monday through Friday from 11:00 till 3:00, but I'd swear you'd be lucky to get anything after 1:00 - and that was perfectly fine as you knew they were doing all they could with their limited space to do their best for us customers. I'd just come back on another day. 

To say I have the utmost respect for the White family would be an understatement, today I was afraid I might have to lose that based on those poor reviews below. I do not believe those reviews are an accurate representation of The Golden Rule Cafe. They are the distortions and disappointments of people who have skewed expectations. Funky little hole-in-the-wall family-run operations that attract a loyal customer base may not be the place for everyone, but if you understand that wonderful stuff doesn't always come wrapped in a sterile designer package, then you might get along with Mrs. White's.

I love this place and hope I always will.",review,5cVACUA-5e1SYyQ_E2-9iw,2,6,1
